Latitude;Longitude;State;City;Street;HouseNumber;PostCode
44.7993545;-68.7806294;ME;Bangor;Eaton Place;21;04401
44.7994132;-68.7807556;ME;Bangor;Fifth Street;52;04401
44.7992958;-68.7805284;ME;Bangor;Eaton Place;17;04401
44.7992235;-68.7803896;ME;Bangor;Eaton Place;15;04401
44.7992725;-68.7801619;ME;Bangor;Eaton Place;9;04401
44.7992580;-68.7796182;ME;Bangor;Fourth Street;61;04401
44.7995680;-68.7793136;ME;Bangor;Fourth Street;51;04401
44.7995704;-68.7805590;ME;Bangor;Fifth Street;46;04401
44.7994287;-68.7794595;ME;Bangor;Fourth Street;53;04401
44.8000152;-68.7801401;ME;Bangor;Cedar Street;164;04401
44.7998346;-68.7798373;ME;Bangor;Cedar Street;156;04401
44.7970611;-68.7817570;ME;Bangor;Fourth Street;133;04401
44.7972946;-68.7814969;ME;Bangor;Warren Street;143;04401
44.7973850;-68.7816862;ME;Bangor;Warren Street;137;04401
44.7974664;-68.7818629;ME;Bangor;Warren Street;135;04401
44.7976245;-68.7821847;ME;Bangor;Warren Street;125;04401
44.7971430;-68.7822182;ME;Bangor;Parker Street;135;04401
44.7972695;-68.7825148;ME;Bangor;Parker Street;141;04401
44.7967905;-68.7815241;ME;Bangor;Fourth Street;138;04401
44.7968983;-68.7814099;ME;Bangor;Fourth Street;134;04401
44.7966461;-68.7813287;ME;Bangor;Parker Street;111;04401
44.7966054;-68.7811961;ME;Bangor;Parker Street;109;04401
44.7964517;-68.7808932;ME;Bangor;Parker Street;99;04401
44.7963478;-68.7806660;ME;Bangor;Third Street;143;04401
44.7964736;-68.7805644;ME;Bangor;Third Street;141;04401
44.7965814;-68.7804186;ME;Bangor;Third Street;133;04401
44.7967251;-68.7802790;ME;Bangor;Third Street;131;04401
44.7968970;-68.7806892;ME;Bangor;Warren Street;163;04401
44.7969467;-68.7808218;ME;Bangor;Warren Street;161;04401
44.7970280;-68.7809732;ME;Bangor;Warren Street;155;04401
44.7971410;-68.7811941;ME;Bangor;Warren Street;149;04401
44.7961850;-68.7802558;ME;Bangor;Third Street;144;04401
44.7963333;-68.7801793;ME;Bangor;Third Street;140;04401
44.7961304;-68.7799525;ME;Bangor;Parker Street;83;04401
44.7957740;-68.7795619;ME;Bangor;Parker Street;69;04401
44.7957062;-68.7793852;ME;Bangor;Parker Street;65;04401
44.7956610;-68.7792842;ME;Bangor;Parker Street;61;04401
44.7954574;-68.7787919;ME;Bangor;Parker Street;51;04401
44.7956144;-68.7784689;ME;Bangor;Second Street;131;04401
44.7957762;-68.7783861;ME;Bangor;Warren Street;217;04401
44.7958576;-68.7785818;ME;Bangor;Warren Street;209;04401
44.7959164;-68.7786954;ME;Bangor;Warren Street;207;04401
44.7965759;-68.7799319;ME;Bangor;Third Street;132;04401
44.7963139;-68.7794335;ME;Bangor;Warren Street;193;04401
44.7962010;-68.7792506;ME;Bangor;Warren Street;195;04401
44.7961333;-68.7791623;ME;Bangor;Warren Street;197;04401
44.7981472;-68.7824799;ME;Bangor;Fifth Street;101;04401
44.7985650;-68.7820674;ME;Bangor;Fifth Street;89;04401
44.7987717;-68.7818833;ME;Bangor;Fifth Street;79;04401
44.7988975;-68.7817627;ME;Bangor;Fifth Street;75;04401
44.7990098;-68.7816422;ME;Bangor;Fifth Street;71;04401
44.7990637;-68.7815851;ME;Bangor;Fifth Street;69;04401
44.7993740;-68.7814132;ME;Bangor;Fifth Street;61;04401
44.7994953;-68.7813116;ME;Bangor;Fifth Street;57;04401
44.8001870;-68.7805503;ME;Bangor;Cedar Street;168;04401
44.8004087;-68.7811627;ME;Bangor;Cedar Street;182;04401
44.8005440;-68.7812950;ME;Bangor;Cedar Street;186;04401
44.8001756;-68.7816567;ME;Bangor;Sixth Street;16;04401
44.7996298;-68.7810329;ME;Bangor;Fifth Street;47;04401
44.7999375;-68.7818979;ME;Bangor;Sixth Street;24;04401
44.7998342;-68.7819994;ME;Bangor;Sixth Street;28;04401
44.7995916;-68.7822469;ME;Bangor;Sixth Street;38;04401
44.7993849;-68.7824436;ME;Bangor;Sixth Street;44;04401
44.7992681;-68.7825199;ME;Bangor;Sixth Street;48;04401
44.7991603;-68.7826594;ME;Bangor;Sixth Street;52;04401
44.7990210;-68.7827927;ME;Bangor;Sixth Street;56;04401
44.7989085;-68.7827868;ME;Bangor;Sixth Street;60;04401
44.7982460;-68.7823657;ME;Bangor;Fifth Street;97;04401
44.7987872;-68.7829137;ME;Bangor;Sixth Street;64;04401
44.7985266;-68.7831486;ME;Bangor;Pier Street;96;04401
44.7983370;-68.7828838;ME;Bangor;Pier Street;104;04401
44.7984886;-68.7821372;ME;Bangor;Fifth Street;91;04401
44.7983764;-68.7822767;ME;Bangor;Fifth Street;95;04401
44.7986691;-68.7823705;ME;Bangor;Fifth Street;93;04401
44.7994229;-68.7834740;ME;Bangor;Williams Street;12;04401
44.7990358;-68.7834691;ME;Bangor;Sixth Street;63;04401
44.7988841;-68.7841524;ME;Bangor;Pier Street;72;04401
44.7990016;-68.7844175;ME;Bangor;Pier Street;68;04401
44.7991507;-68.7847014;ME;Bangor;Seventh Street;40;04401
44.7992944;-68.7845618;ME;Bangor;Seventh Street;36;04401
44.7993933;-68.7844793;ME;Bangor;Seventh Street;32;04401
44.7993179;-68.7850548;ME;Bangor;Seventh Street;39;04401
44.8003393;-68.7849056;ME;Bangor;Hammond Street;438;04401
44.8003262;-68.7851143;ME;Bangor;Hammond Street;442;04401
44.7998259;-68.7847621;ME;Bangor;Seventh Street;17;04401
44.7994661;-68.7849152;ME;Bangor;Seventh Street;35;04401
44.8001644;-68.7852414;ME;Bangor;Hammond Street;446;04401
44.8002593;-68.7854496;ME;Bangor;Hammond Street;450;04401
44.8000753;-68.7857348;ME;Bangor;Hammond Street;462;04401
44.8000225;-68.7863798;ME;Bangor;West Broadway;120;04401
44.7998962;-68.7862286;ME;Bangor;Pier Street;24;04401
44.7997968;-68.7860266;ME;Bangor;Pier Street;28;04401
44.7996071;-68.7856670;ME;Bangor;Pier Street;38;04401
44.7994941;-68.7854272;ME;Bangor;Pier Street;44;04401
44.7995163;-68.7828857;ME;Bangor;Sixth Street;45;04401
44.7996285;-68.7827146;ME;Bangor;Sixth Street;41;04401
44.8006405;-68.7823062;ME;Bangor;Hammond Street;384;04401
44.8004828;-68.7822435;ME;Bangor;Sixth Street;13;04401
44.8007113;-68.7816927;ME;Bangor;Hammond Street;372;04401
44.8005867;-68.7824265;ME;Bangor;Hammond Street;388;04401
44.8002351;-68.7821370;ME;Bangor;Sixth Street;21;04401
44.8005871;-68.7826414;ME;Bangor;Hammond Street;390;04401
44.8005785;-68.7828374;ME;Bangor;Hammond Street;396;04401
44.8005563;-68.7829893;ME;Bangor;Hammond Street;398;04401
44.8005253;-68.7832549;ME;Bangor;Hammond Street;404;04401
44.8004494;-68.7835966;ME;Bangor;Hammond Street;410;04401
44.8004409;-68.7838621;ME;Bangor;Hammond Street;416;04401
44.8003920;-68.7842100;ME;Bangor;Hammond Street;424;04401
44.7999737;-68.7843570;ME;Bangor;Seventh Street;14;04401
44.8003970;-68.7844502;ME;Bangor;Hammond Street;428;04401
44.7997750;-68.7839911;ME;Bangor;Williams Street;27;04401
44.7998218;-68.7825495;ME;Bangor;Sixth Street;33;04401
44.7974140;-68.7827166;ME;Bangor;Fifth Street;124;04401
44.7960288;-68.7809707;ME;Bangor;Third Street;151;04401
44.7963399;-68.7812540;ME;Bangor;Parker Street;106;04401
44.7964619;-68.7815001;ME;Bangor;Parker Street;112;04401
44.7967876;-68.7823270;ME;Bangor;Parker Street;130;04401
44.7964715;-68.7818098;ME;Bangor;Parker Street;116;04401
44.7968916;-68.7825921;ME;Bangor;Parker Street;138;04401
44.7970770;-68.7830465;ME;Bangor;Fifth Street;134;04401
44.7968838;-68.7832243;ME;Bangor;Fifth Street;142;04401
44.7955570;-68.7814087;ME;Bangor;Third Street;167;04401
44.7956469;-68.7813514;ME;Bangor;Third Street;163;04401
44.7956881;-68.7817116;ME;Bangor;Carroll Street;9;04401
44.7960361;-68.7824373;ME;Bangor;Carroll Street;27;04401
44.7962575;-68.7828789;ME;Bangor;Carroll Street;39;04401
44.7964066;-68.7832071;ME;Bangor;Carroll Street;45;04401
44.7965693;-68.7835415;ME;Bangor;Fifth Street;154;04401
44.7967355;-68.7833386;ME;Bangor;Fifth Street;148;04401
44.7962638;-68.7838208;ME;Bangor;Fifth Street;164;04401
44.7953773;-68.7815737;ME;Bangor;Third Street;173;04401
44.7951437;-68.7818338;ME;Bangor;Third Street;181;04401
44.7947711;-68.7823219;ME;Bangor;Third Street;197;04401
44.7958763;-68.7835947;ME;Bangor;Fifth Street;172;04401
44.7950134;-68.7819607;ME;Bangor;Third Street;189;04401
44.7951717;-68.7823204;ME;Bangor;Third Street;187;04401
44.7951023;-68.7837051;ME;Bangor;Vine Street;33;04401
44.7955271;-68.7846138;ME;Bangor;Vine Street;55;04401
44.7953599;-68.7842730;ME;Bangor;Vine Street;47;04401
44.7957334;-68.7842337;ME;Bangor;Fifth Street;180;04401
44.7958886;-68.7806299;ME;Bangor;Third Street;152;04401
44.7948333;-68.7795529;ME;Bangor;Patten Street;93;04401
44.7947970;-68.7794392;ME;Bangor;Patten Street;91;04401
44.7946751;-68.7792311;ME;Bangor;Patten Street;83;04401
44.7957479;-68.7800362;ME;Bangor;Parker Street;78;04401
44.7956848;-68.7799605;ME;Bangor;Parker Street;74;04401
44.7956169;-68.7798028;ME;Bangor;Parker Street;72;04401
44.7954317;-68.7794242;ME;Bangor;Parker Street;62;04401
44.7952238;-68.7789888;ME;Bangor;Parker Street;50;04401
44.7950431;-68.7786481;ME;Bangor;Parker Street;42;04401
44.7948085;-68.7783835;ME;Bangor;Parker Street;34;04401
44.7942412;-68.7782972;ME;Bangor;Patten Street;63;04401
44.7945594;-68.7775753;ME;Bangor;Parker Street;16;04401
44.7940149;-68.7776722;ME;Bangor;Patten Street;45;04401
44.7950547;-68.7800135;ME;Bangor;Patten Street;103;04401
44.7952534;-68.7803478;ME;Bangor;Patten Street;113;04401
44.7953935;-68.7806633;ME;Bangor;Patten Street;121;04401
44.7953630;-68.7811439;ME;Bangor;Third Street;170;04401
44.7952731;-68.7812327;ME;Bangor;Third Street;174;04401
44.7949426;-68.7802478;ME;Bangor;Patten Street;108;04401
44.7947754;-68.7798881;ME;Bangor;Patten Street;98;04401
44.7950830;-68.7806645;ME;Bangor;Patten Street;116;04401
44.7945811;-68.7795222;ME;Bangor;Patten Street;88;04401
44.7943100;-68.7789543;ME;Bangor;Patten Street;74;04401
44.7941111;-68.7785189;ME;Bangor;Patten Street;62;04401
44.7947498;-68.7806089;ME;Bangor;Walter Street;115;04401
44.7949622;-68.7810632;ME;Bangor;Walter Street;127;04401
44.7947000;-68.7804510;ME;Bangor;Walter Street;111;04401
44.7946005;-68.7802175;ME;Bangor;Walter Street;109;04401
44.7945102;-68.7800661;ME;Bangor;Walter Street;103;04401
44.7942346;-68.7795362;ME;Bangor;Walter Street;85;04401
44.7943733;-68.7790932;ME;Bangor;Patten Street;76;04401
44.7936968;-68.7784194;ME;Bangor;Walter Street;61;04401
44.7937600;-68.7785076;ME;Bangor;Walter Street;63;04401
44.7938820;-68.7787853;ME;Bangor;Walter Street;69;04401
44.7940583;-68.7791639;ME;Bangor;Walter Street;77;04401
44.7936290;-68.7782742;ME;Bangor;Walter Street;57;04401
44.7934707;-68.7779082;ME;Bangor;Walter Street;47;04401
44.7937449;-68.7776796;ME;Bangor;Patten Street;44;04401
44.7937767;-68.7778312;ME;Bangor;Patten Street;46;04401
44.7930188;-68.7769491;ME;Bangor;Walter Street;23;04401
44.7949361;-68.7815437;ME;Bangor;Third Street;186;04401
44.7948013;-68.7816707;ME;Bangor;Third Street;190;04401
44.7945452;-68.7819182;ME;Bangor;Third Street;198;04401
44.7941206;-68.7811043;ME;Bangor;Sidney Street;121;04401
44.7944036;-68.7808125;ME;Bangor;Walter Street;114;04401
44.7945886;-68.7810457;ME;Bangor;Walter Street;120;04401
44.7942065;-68.7813063;ME;Bangor;Sidney Street;127;04401
44.7940390;-68.7808265;ME;Bangor;Sidney Street;115;04401
44.7944346;-68.7805469;ME;Bangor;Walter Street;110;04401
44.7943264;-68.7804588;ME;Bangor;Walter Street;106;04401
44.7936980;-68.7790389;ME;Bangor;Walter Street;72;04401
44.7930857;-68.7789717;ME;Bangor;Sidney Street;63;04401
44.7934810;-68.7785656;ME;Bangor;Walter Street;62;04401
44.7936121;-68.7788495;ME;Bangor;Walter Street;66;04401
44.7934223;-68.7784647;ME;Bangor;Walter Street;58;04401
44.7930924;-68.7778022;ME;Bangor;Walter Street;40;04401
44.7930156;-68.7776318;ME;Bangor;Walter Street;36;04401
44.7929252;-68.7774552;ME;Bangor;Walter Street;32;04401
44.7928347;-68.7772153;ME;Bangor;Walter Street;26;04401
44.7927196;-68.7781829;ME;Bangor;Sidney Street;45;04401
44.7924937;-68.7777729;ME;Bangor;Sidney Street;33;04401
44.7926375;-68.7776333;ME;Bangor;Sidney Street;31;04401
44.7925771;-68.7766790;ME;Bangor;Walter Street;12;04401
44.7924867;-68.7764708;ME;Bangor;Walter Street;6;04401
44.7922859;-68.7773502;ME;Bangor;Sidney Street;23;04401
44.7925420;-68.7771280;ME;Bangor;Walter Street Court;9;04401
44.7926404;-68.7768305;ME;Bangor;Walter Street;16;04401
44.7927354;-68.7770830;ME;Bangor;Walter Street;20;04401
44.7923897;-68.7775331;ME;Bangor;Sidney Street;27;04401
44.7938219;-68.7826099;ME;Bangor;Third Street;220;04401
44.7943161;-68.7821656;ME;Bangor;Third Street;208;04401
44.7942032;-68.7819574;ME;Bangor;Sidney Street;136;04401
44.7941355;-68.7818502;ME;Bangor;Sidney Street;134;04401
44.7940466;-68.7824384;ME;Bangor;Third Street;216;04401
44.7936817;-68.7822691;ME;Bangor;Larkin Street;137;04401
44.7934013;-68.7815811;ME;Bangor;Larkin Street;121;04401
44.7935958;-68.7820861;ME;Bangor;Larkin Street;133;04401
44.7934873;-68.7818337;ME;Bangor;Larkin Street;125;04401
44.7932794;-68.7813667;ME;Bangor;Larkin Street;115;04401
44.7930761;-68.7810135;ME;Bangor;Larkin Street;105;04401
44.7929722;-68.7807863;ME;Bangor;Larkin Street;99;04401
44.7932408;-68.7800141;ME;Bangor;Sidney Street;86;04401
44.7933220;-68.7801339;ME;Bangor;Sidney Street;88;04401
44.7933717;-68.7802348;ME;Bangor;Sidney Street;90;04401
44.7939727;-68.7814589;ME;Bangor;Sidney Street;128;04401
44.7927237;-68.7803195;ME;Bangor;Larkin Street;87;04401
44.7927825;-68.7804773;ME;Bangor;Larkin Street;89;04401
44.7919416;-68.7785336;ME;Bangor;Larkin Street;43;04401
44.7921587;-68.7790763;ME;Bangor;Larkin Street;57;04401
44.7922446;-68.7792656;ME;Bangor;Larkin Street;61;04401
44.7923215;-68.7794676;ME;Bangor;Larkin Street;67;04401
44.7924209;-68.7796569;ME;Bangor;Larkin Street;71;04401
44.7920682;-68.7788618;ME;Bangor;Larkin Street;51;04401
44.7923230;-68.7779442;ME;Bangor;Sidney Street;32;04401
44.7926533;-68.7788279;ME;Bangor;Sidney Street;52;04401
44.7927797;-68.7789981;ME;Bangor;Sidney Street;60;04401
44.7928611;-68.7792317;ME;Bangor;Sidney Street;66;04401
44.7929243;-68.7793263;ME;Bangor;Sidney Street;68;04401
44.7936108;-68.7828573;ME;Bangor;Larkin Street;148;04401
44.7935160;-68.7826996;ME;Bangor;Larkin Street;144;04401
44.7933578;-68.7823841;ME;Bangor;Larkin Street;136;04401
44.7934347;-68.7825482;ME;Bangor;Larkin Street;140;04401
44.7934085;-68.7830097;ME;Bangor;Third Street;238;04401
44.7932962;-68.7831366;ME;Bangor;Third Street;242;04401
44.7930670;-68.7832891;ME;Bangor;Lincoln Street;177;04401
44.7928230;-68.7827907;ME;Bangor;Lincoln Street;165;04401
44.7926828;-68.7824562;ME;Bangor;Lincoln Street;157;04401
44.7931634;-68.7819297;ME;Bangor;Larkin Street;124;04401
44.7924615;-68.7820461;ME;Bangor;Lincoln Street;147;04401
44.7920997;-68.7812005;ME;Bangor;Lincoln Street;127;04401
44.7919506;-68.7808913;ME;Bangor;Lincoln Street;121;04401
44.7913541;-68.7796609;ME;Bangor;Lincoln Street;89;04401
44.7932223;-68.7821381;ME;Bangor;Larkin Street;128;04401
44.7930142;-68.7815889;ME;Bangor;Larkin Street;116;04401
44.7928922;-68.7813113;ME;Bangor;Larkin Street;110;04401
44.7927656;-68.7810589;ME;Bangor;Larkin Street;100;04401
44.7916299;-68.7802794;ME;Bangor;Lincoln Street;103;04401
44.7911933;-68.7779865;ME;Bangor;Larkin Street;24;04401
44.7915046;-68.7783709;ME;Bangor;Larkin Street;36;04401
44.7916131;-68.7785727;ME;Bangor;Larkin Street;40;04401
44.7917080;-68.7787746;ME;Bangor;Larkin Street;46;04401
44.7917487;-68.7789072;ME;Bangor;Larkin Street;48;04401
44.7920649;-68.7794812;ME;Bangor;Larkin Street;64;04401
44.7919846;-68.7798292;ME;Bangor;Larkin Street;66;04401
44.7922322;-68.7798725;ME;Bangor;Larkin Street;74;04401
44.7923271;-68.7800555;ME;Bangor;Larkin Street;78;04401
44.7923903;-68.7801690;ME;Bangor;Larkin Street;80;04401
44.7924944;-68.7804531;ME;Bangor;Larkin Street;88;04401
44.7926707;-68.7808570;ME;Bangor;Larkin Street;96;04401
44.7919611;-68.7793047;ME;Bangor;Larkin Street;60;04401
44.7918662;-68.7791470;ME;Bangor;Larkin Street;54;04401
44.7908370;-68.7775896;ME;Bangor;Larkin Street;14;04401
44.7927116;-68.7833916;ME;Bangor;Lincoln Street;176;04401
44.7924599;-68.7835822;ME;Bangor;Third Street;264;04401
44.7922434;-68.7833491;ME;Bangor;Buck Street;177;04401
44.7921304;-68.7831030;ME;Bangor;Buck Street;169;04401
44.7917595;-68.7821752;ME;Bangor;Buck Street;149;04401
44.7920490;-68.7829137;ME;Bangor;Buck Street;165;04401
44.7919631;-68.7827244;ME;Bangor;Buck Street;159;04401
44.7918319;-68.7823772;ME;Bangor;Buck Street;151;04401
44.7920017;-68.7817192;ME;Bangor;Lincoln Street;136;04401
44.7919069;-68.7815489;ME;Bangor;Lincoln Street;130;04401
44.7917940;-68.7813849;ME;Bangor;Lincoln Street;126;04401
44.7913757;-68.7815193;ME;Bangor;Buck Street;117;04401
44.7916690;-68.7819037;ME;Bangor;Buck Street;147;04401
44.7910772;-68.7807745;ME;Bangor;Buck Street;103;04401
44.7913871;-68.7804510;ME;Bangor;Lincoln Street;104;04401
44.7913237;-68.7802616;ME;Bangor;Lincoln Street;100;04401
44.7943216;-68.7826523;ME;Bangor;Third Street;205;04401
44.7940969;-68.7828681;ME;Bangor;Third Street;219;04401
44.7939846;-68.7829760;ME;Bangor;Third Street;221;04401
44.7949862;-68.7842365;ME;Bangor;Vine Street;40;04401
44.7941564;-68.7833483;ME;Bangor;Larkin Street;165;04401
44.7944139;-68.7838846;ME;Bangor;Larkin Street;177;04401
44.7945993;-68.7843075;ME;Bangor;Larkin Street;187;04401
44.7947348;-68.7845914;ME;Bangor;Larkin Street;195;04401
44.7948297;-68.7847744;ME;Bangor;Larkin Street;199;04401
44.7936342;-68.7833376;ME;Bangor;Third Street;235;04401
44.7933241;-68.7835853;ME;Bangor;Third Street;245;04401
44.7937465;-68.7832234;ME;Bangor;Third Street;231;04401
44.7950988;-68.7866256;ME;Bangor;Sixth Street;204;04401
44.7952290;-68.7864797;ME;Bangor;Sixth Street;200;04401
44.7939546;-68.7837473;ME;Bangor;Larkin Street;166;04401
44.7940811;-68.7840060;ME;Bangor;Larkin Street;174;04401
44.7942031;-68.7842584;ME;Bangor;Larkin Street;180;04401
44.7943433;-68.7846245;ME;Bangor;Larkin Street;190;04401
44.7944428;-68.7848580;ME;Bangor;Larkin Street;194;04401
44.7945557;-68.7850536;ME;Bangor;Larkin Street;200;04401
44.7947138;-68.7853817;ME;Bangor;Larkin Street;216;04401
44.7949215;-68.7857223;ME;Bangor;Larkin Street;218;04401
44.7950121;-68.7860443;ME;Bangor;Larkin Street;224;04401
44.7935175;-68.7834897;ME;Bangor;Third Street;239;04401
44.7944409;-68.7862487;ME;Bangor;Lincoln Street;255;04401
44.7939936;-68.7853401;ME;Bangor;Lincoln Street;227;04401
44.7938896;-68.7851256;ME;Bangor;Lincoln Street;223;04401
44.7937947;-68.7849047;ME;Bangor;Lincoln Street;219;04401
44.7936727;-68.7846396;ME;Bangor;Lincoln Street;213;04401
44.7950044;-68.7867144;ME;Bangor;Sixth Street;208;04401
44.7947484;-68.7870125;ME;Bangor;Lincoln Street;269;04401
44.7933761;-68.7848873;ME;Bangor;Lincoln Street;212;04401
44.7932133;-68.7844770;ME;Bangor;Lincoln Street;202;04401
44.7934710;-68.7850955;ME;Bangor;Lincoln Street;218;04401
44.7938506;-68.7858969;ME;Bangor;Lincoln Street;238;04401
44.7939500;-68.7861051;ME;Bangor;Lincoln Street;240;04401
44.7940511;-68.7872047;ME;Bangor;Buck Street;269;04401
44.7943432;-68.7869697;ME;Bangor;Lincoln Street;262;04401
44.7940099;-68.7868635;ME;Bangor;Buck Street;265;04401
44.7927539;-68.7843586;ME;Bangor;Buck Street;201;04401
44.7929301;-68.7847246;ME;Bangor;Buck Street;213;04401
44.7930205;-68.7848759;ME;Bangor;Buck Street;217;04401
44.7931246;-68.7851853;ME;Bangor;Buck Street;223;04401
44.7932784;-68.7855956;ME;Bangor;Buck Street;231;04401
44.7935630;-68.7861698;ME;Bangor;Buck Street;249;04401
44.7927677;-68.7868807;ME;Bangor;Bond Street;31;04401
44.7929383;-68.7866841;ME;Bangor;Bond Street;15;04401
44.7925564;-68.7870269;ME;Bangor;Bond Street;37;04401
44.7929079;-68.7872658;ME;Bangor;Hewey Street;22;04401
44.7930247;-68.7871200;ME;Bangor;Hewey Street;16;04401
44.7928101;-68.7879362;ME;Bangor;Hewey Street;29;04401
44.7930842;-68.7876760;ME;Bangor;Hewey Street;19;04401
44.7932415;-68.7875237;ME;Bangor;Hewey Street;15;04401
44.7933763;-68.7874158;ME;Bangor;Hewey Street;11;04401
44.7937144;-68.7876674;ME;Bangor;Buck Street;274;04401
44.7931571;-68.7881182;ME;Bangor;Carver Street;46;04401
44.7930132;-68.7882389;ME;Bangor;Carver Street;52;04401
44.7933141;-68.7902795;ME;Bangor;Seventh Street;242;04401
44.7932018;-68.7904000;ME;Bangor;Seventh Street;246;04401
44.7929411;-68.7906412;ME;Bangor;Seventh Street;256;04401
44.7928190;-68.7903003;ME;Bangor;Silver Road;302;04401
44.7931244;-68.7899262;ME;Bangor;Norway Road;277;04401
44.7930386;-68.7897748;ME;Bangor;Norway Road;281;04401
44.7929482;-68.7895855;ME;Bangor;Norway Road;285;04401
44.7928309;-68.7894342;ME;Bangor;Norway Road;291;04401
44.7936287;-68.7900319;ME;Bangor;Seventh Street;232;04401
44.7934388;-68.7895711;ME;Bangor;Norway Road;278;04401
44.7931813;-68.7890853;ME;Bangor;Norway Road;292;04401
44.7931042;-68.7887253;ME;Bangor;Norway Road;298;04401
44.7936543;-68.7892732;ME;Bangor;Mountain View Avenue;113;04401
44.7938488;-68.7897909;ME;Bangor;Seventh Street;222;04401
44.7932974;-68.7885792;ME;Bangor;Carver Street;47;04401
44.7935457;-68.7889828;ME;Bangor;Mountain View Avenue;117;04401
44.7941724;-68.7895368;ME;Bangor;Seventh Street;212;04401
44.7942758;-68.7894353;ME;Bangor;Seventh Street;208;04401
44.7945094;-68.7892322;ME;Bangor;Seventh Street;200;04401
44.7939418;-68.7889308;ME;Bangor;Mountain View Avenue;114;04401
44.7938109;-68.7887417;ME;Bangor;Mountain View Avenue;120;04401
44.7942699;-68.7886831;ME;Bangor;Buck Street;302;04401
44.7943648;-68.7888850;ME;Bangor;Buck Street;306;04401
